id,iso_code3,country,data_source,sector,gas,unit,emissions
1073698,VNM,Vietnam,PIK,Waste,KYOTOGHG,MtCO₂e,"[{'year': 1850, 'value': 1.0}, {'year': 1851, 'value': 1.01}, {'year': 1852, 'value': 1.02}, {'year': 1853, 'value': 1.03}, {'year': 1854, 'value': 1.04}, {'year': 1855, 'value': 1.05}, {'year': 1856, 'value': 1.07}, {'year': 1857, 'value': 1.08}, {'year': 1858, 'value': 1.09}, {'year': 1859, 'value': 1.1}, {'year': 1860, 'value': 1.11}, {'year': 1861, 'value': 1.12}, {'year': 1862, 'value': 1.13}, {'year': 1863, 'value': 1.14}, {'year': 1864, 'value': 1.16}, {'year': 1865, 'value': 1.17}, {'year': 1866, 'value': 1.18}, {'year': 1867, 'value': 1.19}, {'year': 1868, 'value': 1.2}, {'year': 1869, 'value': 1.22}, {'year': 1870, 'value': 1.23}, {'year': 1871, 'value': 1.26}, {'year': 1872, 'value': 1.28}, {'year': 1873, 'value': 1.31}, {'year': 1874, 'value': 1.35}, {'year': 1875, 'value': 1.38}, {'year': 1876, 'value': 1.41}, {'year': 1877, 'value': 1.44}, {'year': 1878, 'value': 1.47}, {'year': 1879, 'value': 1.5}, {'year': 1880, 'value': 1.53}, {'year': 1881, 'value': 1.55}, {'year': 1882, 'value': 1.57}, {'year': 1883, 'value': 1.59}, {'year': 1884, 'value': 1.61}, {'year': 1885, 'value': 1.64}, {'year': 1886, 'value': 1.66}, {'year': 1887, 'value': 1.68}, {'year': 1888, 'value': 1.7}, {'year': 1889, 'value': 1.72}, {'year': 1890, 'value': 1.74}, {'year': 1891, 'value': 1.77}, {'year': 1892, 'value': 1.79}, {'year': 1893, 'value': 1.82}, {'year': 1894, 'value': 1.84}, {'year': 1895, 'value': 1.86}, {'year': 1896, 'value': 1.89}, {'year': 1897, 'value': 1.91}, {'year': 1898, 'value': 1.94}, {'year': 1899, 'value': 1.96}, {'year': 1900, 'value': 1.99}, {'year': 1901, 'value': 2.01}, {'year': 1902, 'value': 2.03}, {'year': 1903, 'value': 2.06}, {'year': 1904, 'value': 2.08}, {'year': 1905, 'value': 2.1}, {'year': 1906, 'value': 2.13}, {'year': 1907, 'value': 2.15}, {'year': 1908, 'value': 2.17}, {'year': 1909, 'value': 2.2}, {'year': 1910, 'value': 2.22}, {'year': 1911, 'value': 2.21}, {'year': 1912, 'value': 2.21}, {'year': 1913, 'value': 2.2}, {'year': 1914, 'value': 2.2}, {'year': 1915, 'value': 2.19}, {'year': 1916, 'value': 2.19}, {'year': 1917, 'value': 2.18}, {'year': 1918, 'value': 2.18}, {'year': 1919, 'value': 2.17}, {'year': 1920, 'value': 2.17}, {'year': 1921, 'value': 2.19}, {'year': 1922, 'value': 2.22}, {'year': 1923, 'value': 2.24}, {'year': 1924, 'value': 2.26}, {'year': 1925, 'value': 2.29}, {'year': 1926, 'value': 2.31}, {'year': 1927, 'value': 2.33}, {'year': 1928, 'value': 2.35}, {'year': 1929, 'value': 2.38}, {'year': 1930, 'value': 2.4}, {'year': 1931, 'value': 2.43}, {'year': 1932, 'value': 2.45}, {'year': 1933, 'value': 2.48}, {'year': 1934, 'value': 2.5}, {'year': 1935, 'value': 2.53}, {'year': 1936, 'value': 2.56}, {'year': 1937, 'value': 2.58}, {'year': 1938, 'value': 2.61}, {'year': 1939, 'value': 2.63}, {'year': 1940, 'value': 2.66}, {'year': 1941, 'value': 2.7}, {'year': 1942, 'value': 2.75}, {'year': 1943, 'value': 2.81}, {'year': 1944, 'value': 2.86}, {'year': 1945, 'value': 2.83}, {'year': 1946, 'value': 2.8}, {'year': 1947, 'value': 2.77}, {'year': 1948, 'value': 2.73}, {'year': 1949, 'value': 2.69}, {'year': 1950, 'value': 2.64}, {'year': 1951, 'value': 2.61}, {'year': 1952, 'value': 2.58}, {'year': 1953, 'value': 2.55}, {'year': 1954, 'value': 2.51}, {'year': 1955, 'value': 2.48}, {'year': 1956, 'value': 2.44}, {'year': 1957, 'value': 2.4}, {'year': 1958, 'value': 2.36}, {'year': 1959, 'value': 2.31}, {'year': 1960, 'value': 2.25}, {'year': 1961, 'value': 2.2}, {'year': 1962, 'value': 2.14}, {'year': 1963, 'value': 2.07}, {'year': 1964, 'value': 2.0}, {'year': 1965, 'value': 1.92}, {'year': 1966, 'value': 1.84}, {'year': 1967, 'value': 1.74}, {'year': 1968, 'value': 1.63}, {'year': 1969, 'value': 1.51}, {'year': 1970, 'value': 1.76}, {'year': 1971, 'value': 1.8}, {'year': 1972, 'value': 1.85}, {'year': 1973, 'value': 1.87}, {'year': 1974, 'value': 1.93}, {'year': 1975, 'value': 1.93}, {'year': 1976, 'value': 1.97}, {'year': 1977, 'value': 2.0}, {'year': 1978, 'value': 2.05}, {'year': 1979, 'value': 2.13}, {'year': 1980, 'value': 2.17}, {'year': 1981, 'value': 2.26}, {'year': 1982, 'value': 2.31}, {'year': 1983, 'value': 2.38}, {'year': 1984, 'value': 2.46}, {'year': 1985, 'value': 2.5}, {'year': 1986, 'value': 2.58}, {'year': 1987, 'value': 2.62}, {'year': 1988, 'value': 2.68}, {'year': 1989, 'value': 2.75}, {'year': 1990, 'value': 2.77}, {'year': 1991, 'value': 2.87}, {'year': 1992, 'value': 3.0}, {'year': 1993, 'value': 3.12}, {'year': 1994, 'value': 3.2}, {'year': 1995, 'value': 4.23}, {'year': 1996, 'value': 5.33}, {'year': 1997, 'value': 6.4}, {'year': 1998, 'value': 7.45}, {'year': 1999, 'value': 8.64}, {'year': 2000, 'value': 9.7}, {'year': 2001, 'value': 10.3}, {'year': 2002, 'value': 10.9}, {'year': 2003, 'value': 11.5}, {'year': 2004, 'value': 12.2}, {'year': 2005, 'value': 12.9}, {'year': 2006, 'value': 13.5}, {'year': 2007, 'value': 14.1}, {'year': 2008, 'value': 14.8}, {'year': 2009, 'value': 15.5}, {'year': 2010, 'value': 16.3}, {'year': 2011, 'value': 16.8}, {'year': 2012, 'value': 17.1}, {'year': 2013, 'value': 17.5}, {'year': 2014, 'value': 17.8}, {'year': 2015, 'value': 18.5}, {'year': 2016, 'value': 19.1}, {'year': 2017, 'value': 19.5}, {'year': 2018, 'value': 20.0}, {'year': 2019, 'value': 20.4}, {'year': 2020, 'value': 20.9}, {'year': 2021, 'value': 21.4}, {'year': 2022, 'value': 22.0}]"
1073699,VNM,Vietnam,PIK,Waste,N2O,MtCO₂e,"[{'year': 1850, 'value': 0.04}, {'year': 1851, 'value': 0.04}, {'year': 1852, 'value': 0.04}, {'year': 1853, 'value': 0.05}, {'year': 1854, 'value': 0.05}, {'year': 1855, 'value': 0.05}, {'year': 1856, 'value': 0.05}, {'year': 1857, 'value': 0.05}, {'year': 1858, 'value': 0.05}, {'year': 1859, 'value': 0.05}, {'year': 1860, 'value': 0.05}, {'year': 1861, 'value': 0.05}, {'year': 1862, 'value': 0.05}, {'year': 1863, 'value': 0.05}, {'year': 1864, 'value': 0.05}, {'year': 1865, 'value': 0.05}, {'year': 1866, 'value': 0.05}, {'year': 1867, 'value': 0.05}, {'year': 1868, 'value': 0.05}, {'year': 1869, 'value': 0.05}, {'year': 1870, 'value': 0.05}, {'year': 1871, 'value': 0.05}, {'year': 1872, 'value': 0.05}, {'year': 1873, 'value': 0.06}, {'year': 1874, 'value': 0.06}, {'year': 1875, 'value': 0.06}, {'year': 1876, 'value': 0.07}, {'year': 1877, 'value': 0.07}, {'year': 1878, 'value': 0.08}, {'year': 1879, 'value': 0.08}, {'year': 1880, 'value': 0.08}, {'year': 1881, 'value': 0.08}, {'year': 1882, 'value': 0.08}, {'year': 1883, 'value': 0.08}, {'year': 1884, 'value': 0.08}, {'year': 1885, 'value': 0.08}, {'year': 1886, 'value': 0.08}, {'year': 1887, 'value': 0.08}, {'year': 1888, 'value': 0.09}, {'year': 1889, 'value': 0.09}, {'year': 1890, 'value': 0.09}, {'year': 1891, 'value': 0.09}, {'year': 1892, 'value': 0.09}, {'year': 1893, 'value': 0.09}, {'year': 1894, 'value': 0.09}, {'year': 1895, 'value': 0.09}, {'year': 1896, 'value': 0.09}, {'year': 1897, 'value': 0.09}, {'year': 1898, 'value': 0.09}, {'year': 1899, 'value': 0.09}, {'year': 1900, 'value': 0.1}, {'year': 1901, 'value': 0.1}, {'year': 1902, 'value': 0.1}, {'year': 1903, 'value': 0.1}, {'year': 1904, 'value': 0.1}, {'year': 1905, 'value': 0.1}, {'year': 1906, 'value': 0.11}, {'year': 1907, 'value': 0.11}, {'year': 1908, 'value': 0.11}, {'year': 1909, 'value': 0.11}, {'year': 1910, 'value': 0.11}, {'year': 1911, 'value': 0.12}, {'year': 1912, 'value': 0.12}, {'year': 1913, 'value': 0.12}, {'year': 1914, 'value': 0.12}, {'year': 1915, 'value': 0.12}, {'year': 1916, 'value': 0.13}, {'year': 1917, 'value': 0.13}, {'year': 1918, 'value': 0.13}, {'year': 1919, 'value': 0.13}, {'year': 1920, 'value': 0.13}, {'year': 1921, 'value': 0.14}, {'year': 1922, 'value': 0.14}, {'year': 1923, 'value': 0.14}, {'year': 1924, 'value': 0.14}, {'year': 1925, 'value': 0.14}, {'year': 1926, 'value': 0.15}, {'year': 1927, 'value': 0.15}, {'year': 1928, 'value': 0.15}, {'year': 1929, 'value': 0.15}, {'year': 1930, 'value': 0.15}, {'year': 1931, 'value': 0.16}, {'year': 1932, 'value': 0.16}, {'year': 1933, 'value': 0.16}, {'year': 1934, 'value': 0.16}, {'year': 1935, 'value': 0.16}, {'year': 1936, 'value': 0.16}, {'year': 1937, 'value': 0.16}, {'year': 1938, 'value': 0.16}, {'year': 1939, 'value': 0.17}, {'year': 1940, 'value': 0.17}, {'year': 1941, 'value': 0.17}, {'year': 1942, 'value': 0.19}, {'year': 1943, 'value': 0.2}, {'year': 1944, 'value': 0.22}, {'year': 1945, 'value': 0.24}, {'year': 1946, 'value': 0.26}, {'year': 1947, 'value': 0.28}, {'year': 1948, 'value': 0.3}, {'year': 1949, 'value': 0.32}, {'year': 1950, 'value': 0.33}, {'year': 1951, 'value': 0.34}, {'year': 1952, 'value': 0.35}, {'year': 1953, 'value': 0.35}, {'year': 1954, 'value': 0.36}, {'year': 1955, 'value': 0.36}, {'year': 1956, 'value': 0.37}, {'year': 1957, 'value': 0.38}, {'year': 1958, 'value': 0.38}, {'year': 1959, 'value': 0.39}, {'year': 1960, 'value': 0.4}, {'year': 1961, 'value': 0.41}, {'year': 1962, 'value': 0.43}, {'year': 1963, 'value': 0.45}, {'year': 1964, 'value': 0.48}, {'year': 1965, 'value': 0.5}, {'year': 1966, 'value': 0.52}, {'year': 1967, 'value': 0.55}, {'year': 1968, 'value': 0.57}, {'year': 1969, 'value': 0.59}, {'year': 1970, 'value': 0.63}, {'year': 1971, 'value': 0.62}, {'year': 1972, 'value': 0.64}, {'year': 1973, 'value': 0.63}, {'year': 1974, 'value': 0.66}, {'year': 1975, 'value': 0.63}, {'year': 1976, 'value': 0.64}, {'year': 1977, 'value': 0.64}, {'year': 1978, 'value': 0.66}, {'year': 1979, 'value': 0.7}, {'year': 1980, 'value': 0.71}, {'year': 1981, 'value': 0.76}, {'year': 1982, 'value': 0.78}, {'year': 1983, 'value': 0.81}, {'year': 1984, 'value': 0.85}, {'year': 1985, 'value': 0.85}, {'year': 1986, 'value': 0.89}, {'year': 1987, 'value': 0.89}, {'year': 1988, 'value': 0.91}, {'year': 1989, 'value': 0.93}, {'year': 1990, 'value': 0.91}, {'year': 1991, 'value': 0.94}, {'year': 1992, 'value': 1.01}, {'year': 1993, 'value': 1.07}, {'year': 1994, 'value': 1.09}, {'year': 1995, 'value': 1.02}, {'year': 1996, 'value': 1.01}, {'year': 1997, 'value': 0.98}, {'year': 1998, 'value': 0.97}, {'year': 1999, 'value': 0.96}, {'year': 2000, 'value': 0.93}, {'year': 2001, 'value': 0.98}, {'year': 2002, 'value': 1.04}, {'year': 2003, 'value': 1.13}, {'year': 2004, 'value': 1.23}, {'year': 2005, 'value': 1.33}, {'year': 2006, 'value': 1.4}, {'year': 2007, 'value': 1.49}, {'year': 2008, 'value': 1.58}, {'year': 2009, 'value': 1.7}, {'year': 2010, 'value': 1.81}, {'year': 2011, 'value': 1.88}, {'year': 2012, 'value': 1.94}, {'year': 2013, 'value': 2.0}, {'year': 2014, 'value': 2.07}, {'year': 2015, 'value': 2.16}, {'year': 2016, 'value': 2.24}, {'year': 2017, 'value': 2.3}, {'year': 2018, 'value': 2.36}, {'year': 2019, 'value': 2.43}, {'year': 2020, 'value': 2.5}, {'year': 2021, 'value': 2.56}, {'year': 2022, 'value': 2.67}]"
1078694,VNM,Vietnam,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 52.45}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 65.09}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 88.35}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 81.17}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078695,VNM,Vietnam,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 43.95}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 50.06}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 57.91}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 49.67}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078696,VNM,Vietnam,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 8.5}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 15.03}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 30.45}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 31.5}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078697,VNM,Vietnam,UNFCCC_NAI,Energy,Aggregate GHGs,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 25.63}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 52.77}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 141.17}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 147.7}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078698,VNM,Vietnam,UNFCCC_NAI,Energy,CH4,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 3.51}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 6.48}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 15.96}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 19.65}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078699,VNM,Vietnam,UNFCCC_NAI,Energy,CO2,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 21.58}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 45.9}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 124.8}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 126.91}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078700,VNM,Vietnam,UNFCCC_NAI,Energy,N2O,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 0.54}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 0.39}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 0.41}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 1.13}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078701,VNM,Vietnam,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': None}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': None}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': None}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 1.97}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078702,VNM,Vietnam,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 3.81}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 10.01}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 21.17}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 31.77}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078703,VNM,Vietnam,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 3.81}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 10.01}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 21.17}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 29.8}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078704,VNM,Vietnam,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 19.39}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 15.1}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': -19.22}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': -34.26}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078705,VNM,Vietnam,UNFCCC_NAI,Land-Use Change and Forestry,CH4,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 3.78}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 2.95}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 1.01}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 0.08}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078706,VNM,Vietnam,UNFCCC_NAI,Land-Use Change and Forestry,CO2,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 15.22}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 11.86}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': -20.35}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': -34.36}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078707,VNM,Vietnam,UNFCCC_NAI,Land-Use Change and Forestry,N2O,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 0.38}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 0.3}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 0.12}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 0.02}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
